0.51357,0.5,0.95571,0.903,0.5,0.5,0.95457
0.51357,0.5,0.95571,0.77414,0.5,0.5,0.94757
0.51357,0.5,0.95571,0.74043,0.5,0.5,0.95371
0.51357,0.5,0.95571,0.67314,0.5,0.5,0.95171
0.51357,0.5,0.95571,0.731,0.5,0.5,0.95157
0.51357,0.5,0.95571,0.74514,0.5,0.5,0.95114
0.51357,0.5,0.95571,0.65186,0.5,0.5,0.72771
0.51357,0.5,0.95571,0.60586,0.5,0.5,0.68357
