0.95479,0.93516,0,0
0.95479,0.95181,0,0
0.95479,0.93813,0,0
0.95479,0.95122,0,0
0.95479,0.95598,0,0
0.95479,0.94765,0,0
0.95479,0.953,0,0
0.95479,0.94051,0,0
