0.51357,0.5,0.95571,0.51357,0.5,0.5,0.955
0.51357,0.5,0.95571,0.51357,0.5,0.5,0.93929
0.51357,0.5,0.95571,0.51357,0.5,0.5,0.95429
0.51357,0.5,0.95571,0.51357,0.5,0.5,0.93786
0.51357,0.5,0.95571,0.51357,0.5,0.5,0.93357
0.51357,0.5,0.95571,0.51357,0.5,0.5,0.944
0.51357,0.5,0.95571,0.51357,0.5,0.5,0.943
0.51357,0.5,0.95571,0.51357,0.5,0.5,0.926
