0.95479,0.94646,0,0
0.95479,0.96133,0,0
0.95479,0.95181,0,0
0.95479,0.93694,0,0
0.95479,0.94527,0,0
0.95479,0.95479,0,0
0.95479,0.72635,0,0
0.95479,0.68471,0,0
