0.2505,0.4,0.93483,0.59383,0.813
0.1295,0.1725,0.6035,0.24167,0.45733
0.096833,0.0885,0.44633,0.13617,0.23417
0.046167,0.060833,0.23967,0.050167,0.126
0.041833,0.052833,0.1665,0.042833,0.073667
0.0435,0.0495,0.11583,0.040333,0.0615
0.0445,0.049167,0.076667,0.035667,0.049833
0.039667,0.045333,0.066833,0.041333,0.046833
0.035833,0.042833,0.0545,0.035167,0.043167
0.037333,0.046,0.053,0.038,0.034667
0.034667,0.0475,0.058,0.037,0.0445
