0.95479,0.95062,0,0
0.95479,0.9423,0,0
0.95479,0.94289,0,0
0.95479,0.93694,0,0
0.95479,0.9185,0,0
0.95479,0.90898,0,0
0.95479,0.93456,0,0
0.95479,0.96431,0,0
